,Timestamp,PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
776,2023-12-26 02:00:00,2.2,2.6666666666666665,,3.066666666666667,3.2666666666666666,,14.6,17.4,17.866666666666667,18.066666666666663,18.066666666666663,0.0,83.1,,18.866666666666667,,0.0,0.0
777,2023-12-26 02:15:00,2.0,5.333333333333333,,8.066666666666666,9.333333333333334,,4.2,12.666666666666666,16.533333333333335,17.4,17.6,0.0,83.66666666666667,,17.466666666666665,,0.0,0.0
778,2023-12-26 02:30:00,1.1333333333333333,2.4,,3.066666666666667,3.2666666666666666,,7.8,10.8,11.733333333333333,12.0,12.133333333333333,0.0,83.26666666666667,,17.0,,0.0,0.0
779,2023-12-26 02:45:00,1.1333333333333333,1.6,,1.8,1.8,,9.533333333333331,11.066666666666666,11.466666666666669,11.466666666666669,11.466666666666669,0.0,82.6,,17.0,,0.0,0.0
780,2023-12-26 03:00:00,1.0,1.0,,1.0,1.0,,9.666666666666666,10.866666666666667,10.866666666666667,10.866666666666667,10.866666666666667,0.0,82.29333333333334,,17.0,,0.0,0.0
781,2023-12-26 03:15:00,1.0666666666666669,1.0666666666666669,,1.0666666666666669,1.0666666666666669,,9.4,10.533333333333331,10.533333333333331,10.533333333333331,10.533333333333331,0.0,82.36,,17.0,,0.0,0.0
782,2023-12-26 03:30:00,1.0,1.0666666666666669,,1.0666666666666669,1.0666666666666669,,9.866666666666667,11.2,11.2,11.2,11.2,0.0,82.58666666666666,,16.066666666666666,,0.0,0.0
783,2023-12-26 03:45:00,1.2,1.5333333333333334,,1.5333333333333334,1.5333333333333334,,11.133333333333333,12.533333333333331,12.533333333333331,12.533333333333331,12.533333333333331,0.0,82.58666666666666,,16.0,,0.0,0.0
784,2023-12-26 04:00:00,1.6666666666666667,1.7333333333333334,,1.7333333333333334,1.7333333333333334,,12.333333333333334,13.866666666666667,13.933333333333334,13.933333333333334,13.933333333333334,0.0,82.76,,15.066666666666666,,0.0,0.0
785,2023-12-26 04:15:00,1.9333333333333331,2.0,,2.0,2.0,,12.733333333333333,14.266666666666667,14.266666666666667,14.266666666666667,14.266666666666667,0.0,82.8,,15.0,,0.0,0.0
786,2023-12-26 04:30:00,1.8666666666666667,2.0,,2.0,2.0,,13.333333333333334,14.866666666666667,14.933333333333334,14.933333333333334,15.066666666666666,0.0,82.8,,15.0,,0.0,0.0
787,2023-12-26 04:45:00,2.0,2.0,,2.0,2.0,,14.133333333333333,16.0,16.0,16.0,16.0,0.0,83.56,,14.133333333333333,,0.0,0.0
788,2023-12-26 05:00:00,2.0,2.0,,2.0,2.0,,15.333333333333334,17.066666666666666,17.133333333333333,17.133333333333333,17.133333333333333,0.0,82.96666666666667,,14.933333333333334,,0.0,0.0
789,2023-12-26 05:15:00,2.0,2.0,,2.0,2.0,,15.4,17.4,17.466666666666665,17.466666666666665,17.466666666666665,0.0,82.81333333333333,,15.0,,0.0,0.0
790,2023-12-26 05:30:00,2.0,2.0,,2.0,2.0,,16.0,18.066666666666663,18.066666666666663,18.066666666666663,18.066666666666663,0.0,82.83333333333333,,14.933333333333334,,0.0,0.0
791,2023-12-26 05:45:00,2.1333333333333333,2.4,,2.4,2.4,,18.466666666666665,20.73333333333333,20.73333333333333,20.73333333333333,20.73333333333333,0.0,83.00666666666666,,14.0,,0.0,0.0
792,2023-12-26 06:00:00,2.2,2.533333333333333,,2.533333333333333,2.533333333333333,,18.466666666666665,20.73333333333333,20.73333333333333,20.73333333333333,20.73333333333333,0.0,83.11333333333333,,14.0,,0.0,0.0
793,2023-12-26 06:15:00,2.7333333333333334,2.933333333333333,,2.933333333333333,2.933333333333333,,20.666666666666668,23.266666666666666,23.33333333333333,23.4,23.4,0.0,82.90666666666668,,14.0,,0.0,0.0
794,2023-12-26 06:30:00,2.933333333333333,3.0,,3.0,3.0,,21.6,24.2,24.2,24.2,24.2,0.0,82.83999999999999,,14.0,,0.0,0.0
795,2023-12-26 06:45:00,6.133333333333334,6.466666666666667,,6.466666666666667,6.466666666666667,,48.0,53.8,53.93333333333333,53.93333333333333,53.93333333333333,0.0,82.9,,14.0,,0.0,0.0
796,2023-12-26 07:00:00,8.4,8.733333333333333,,8.733333333333333,8.733333333333333,,65.66666666666667,73.66666666666667,73.8,73.8,73.86666666666666,0.0,82.94000000000001,,14.8,,0.0,0.0
797,2023-12-26 07:15:00,10.0,10.6,,10.6,10.6,,78.66666666666667,88.4,88.46666666666667,88.46666666666667,88.46666666666667,0.0,83.25999999999999,,15.0,,0.0,0.0
798,2023-12-26 07:30:00,5.333333333333333,5.533333333333333,,5.533333333333333,5.533333333333333,,41.53333333333333,46.66666666666666,46.66666666666666,46.66666666666666,46.73333333333333,0.0,83.3,,15.0,,0.0,0.0
799,2023-12-26 07:45:00,3.6,3.8,,3.8,3.8,,27.6,31.066666666666663,31.133333333333333,31.133333333333333,31.133333333333333,0.0,83.3,,15.0,,0.0,0.0
800,2023-12-26 08:00:00,2.8666666666666667,3.066666666666667,,3.066666666666667,3.066666666666667,,22.666666666666668,25.266666666666666,25.4,25.4,25.4,0.0,83.3,,14.333333333333334,,0.0,0.0
801,2023-12-26 08:15:00,2.933333333333333,3.0,,3.0,3.0,,22.666666666666668,25.2,25.2,25.2,25.2,0.0,83.3,,14.0,,0.0,0.0
802,2023-12-26 08:30:00,2.933333333333333,3.0,,3.0,3.0,,22.133333333333333,24.8,24.933333333333334,24.933333333333334,24.933333333333334,0.0,83.14,,14.0,,0.0,0.0
803,2023-12-26 08:45:00,3.0,3.0,,3.0,3.0,,23.4,26.2,26.266666666666666,26.266666666666666,26.266666666666666,0.0,83.35999999999999,,14.0,,0.0,0.0
804,2023-12-26 09:00:00,3.0,3.066666666666667,,3.066666666666667,3.066666666666667,,24.266666666666666,27.0,27.2,27.2,27.2,0.0,83.49333333333334,,14.0,,0.0,0.0
805,2023-12-26 09:15:00,3.066666666666667,3.4,,3.4,3.4,,25.466666666666665,28.666666666666668,28.73333333333333,28.8,28.8,0.0,83.42,,14.0,,0.0,0.0
806,2023-12-26 09:30:00,3.4,3.8666666666666663,,3.8666666666666663,3.8666666666666663,,27.266666666666666,30.666666666666668,30.73333333333333,30.73333333333333,30.73333333333333,0.0,83.33999999999999,,14.0,,0.0,0.0
